response_metric,model_family,specification,guild,bmp,estimate,lcl,ucl,excludes_zero,primary_estimate,primary_excludes_zero,is_new_cell,estimate_shift,conclusion_changed
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,provide_overwintering_habitat,0.48158737165881016,0.03947657029741372,0.9104138835808281,TRUE,0.4529168688949517,TRUE,FALSE,0.028670502763858463,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,prescribed_fire,-0.4113353505754038,-0.6876074541159533,-0.13556653029664073,TRUE,-0.38276572384377666,TRUE,FALSE,-0.028569626731627162,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,reduce_grazing_intensity,0.24945976219438776,-0.08972968122263325,0.5882684538770279,FALSE,0.2778235865367612,FALSE,FALSE,-0.028363824342373445,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,provide_overwintering_habitat,0.17515108830638151,-0.1766281337563042,0.5302882532570883,FALSE,0.14714332080949433,FALSE,FALSE,0.028007767496887187,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,remove_non_native_shrubs,0.001240549955276366,-0.3351759494783443,0.35979395311705986,FALSE,-0.026686247978411924,FALSE,FALSE,0.02792679793368829,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,reduce_grazing_intensity,0.24989950805114677,-0.10071417056581067,0.5969808824935897,FALSE,0.2778235865367612,FALSE,FALSE,-0.02792407848561443,FALSE
abundance,abundance_guild_bmp,paper_floor_two,obligate_grassland,provide_overwintering_habitat,0.42535868927930554,-0.0021934123772655127,0.8527767268127163,FALSE,0.4529168688949517,TRUE,FALSE,-0.02755817961564616,TRUE
abundance,abundance_pooled_bmp,zero_variance_arm_removed,all_grassland,remove_non_native_shrubs,0.10297319657062348,-0.1959180389399163,0.4075960550810008,FALSE,0.13005461413329983,FALSE,FALSE,-0.027081417562676346,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,plant_nwsg,0.16983623364298328,-0.035621958700718284,0.38665160190938375,FALSE,0.19674726137536241,FALSE,FALSE,-0.026911027732379134,FALSE
abundance,abundance_pooled_bmp,zero_variance_arm_removed,all_grassland,reduce_grazing_intensity,0.30443731026644494,-0.07193997430732262,0.6899966979345848,FALSE,0.2778235865367612,FALSE,FALSE,0.026613723729683736,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,obligate_grassland,provide_overwintering_habitat,0.4789447711895045,0.06476294595890743,0.892356725379077,TRUE,0.4529168688949517,TRUE,FALSE,0.026027902294552818,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,prescribed_fire,0.03544772518998969,-0.1802085247813384,0.24999919852832458,FALSE,0.00952914611061775,FALSE,FALSE,0.02591857907937194,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,obligate_grassland,plant_nwsg,0.18569674458015156,-0.09658751122042149,0.4811510095498307,FALSE,0.1600274918658518,FALSE,FALSE,0.025669252714299762,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,manage_in_patches,0.02112485786675899,-0.32494978973759736,0.36194892893449016,FALSE,0.04636049628585737,FALSE,FALSE,-0.025235638419098375,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,manage_in_patches,0.07150492349058993,-0.29123079061935175,0.4288522208944565,FALSE,0.04636049628585737,FALSE,FALSE,0.02514442720473256,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,eliminate_pesticides,0.21550511121904298,-0.1071756900191939,0.5481645143318149,FALSE,0.2405843701912453,FALSE,FALSE,-0.025079258972202312,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,edge_and_shrub_habitat,-0.14035238365921893,-0.41524834970481395,0.13164664679868684,FALSE,-0.11547503408705537,FALSE,FALSE,-0.02487734957216356,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,rotational_grazing,0.06046014073700136,-0.4152555055099158,0.5548249083794408,FALSE,0.0853278044388131,FALSE,FALSE,-0.024867663701811746,FALSE
abundance,abundance_pooled_bmp,outliers_removed,all_grassland,provide_overwintering_habitat,0.12233756845456084,-0.12033578231377835,0.35928063313916586,FALSE,0.14714332080949433,FALSE,FALSE,-0.024805752354933486,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,rotational_grazing,0.0605861256156346,-0.49613346383260215,0.6102011504638948,FALSE,0.0853278044388131,FALSE,FALSE,-0.0247416788231785,FALSE
abundance,abundance_guild_bmp,outliers_removed,obligate_grassland,prescribed_fire,0.2512645473290698,0.06812234215421668,0.4489688780292547,TRUE,0.2758485962985455,TRUE,FALSE,-0.024584048969475747,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,plant_nwsg,0.35313622517366905,0.10676808016848352,0.600453050530011,TRUE,0.37755401014699946,TRUE,FALSE,-0.024417784973330414,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,prescribed_fire,0.03334794211377559,-0.16768587354974515,0.24365225056148035,FALSE,0.00952914611061775,FALSE,FALSE,0.023818796003157842,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,eliminate_pesticides,-0.051817613775587135,-0.457092093895977,0.33481004500885814,FALSE,-0.028204101437256032,FALSE,FALSE,-0.023613512338331102,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,edge_and_shrub_habitat,-0.04859268784414904,-0.2646506467151983,0.1612953191944703,FALSE,-0.024983795815352275,FALSE,FALSE,-0.023608892028796763,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,prescribed_fire,0.2530298824347852,0.0026884051406975105,0.5074229225464933,TRUE,0.2758485962985455,TRUE,FALSE,-0.02281871386376033,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,remove_non_native_shrubs,0.15266477233086764,-0.1851828996518126,0.5002579718167682,FALSE,0.13005461413329983,FALSE,FALSE,0.022610158197567815,FALSE
abundance,abundance_guild_bmp,zero_variance_arm_removed,obligate_grassland,edge_and_shrub_habitat,-0.13727396904942699,-0.45900389020976096,0.19123971054665612,FALSE,-0.11547503408705537,FALSE,FALSE,-0.02179893496237162,FALSE
abundance,abundance_guild_bmp,zero_variance_arm_removed,obligate_grassland,eliminate_pesticides,0.2863938985722162,-0.11546611227871993,0.685189525304461,FALSE,0.30787891562693726,FALSE,FALSE,-0.021485017054721056,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,manage_in_patches,0.3360118104216131,-0.05614643639254093,0.7242625010814059,FALSE,0.3153060531986798,FALSE,FALSE,0.020705757222933274,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,plant_nwsg,0.21699291305531004,-0.002455786701013348,0.4407311017229976,FALSE,0.19674726137536241,FALSE,FALSE,0.02024565167994763,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,manage_in_patches,0.06659881191553893,-0.34119478623032945,0.47085918986502456,FALSE,0.04636049628585737,FALSE,FALSE,0.020238315629681564,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,reduce_grazing_intensity,0.06712490184205575,-0.37062051384328565,0.5129204194154302,FALSE,0.08679575581665776,FALSE,FALSE,-0.019670853974602012,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,rotational_grazing,0.07135547126244535,-0.3232989329810749,0.4874087640233397,FALSE,0.09093464759348871,FALSE,FALSE,-0.019579176331043363,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,provide_overwintering_habitat,-0.008384925536625659,-0.30833232225967605,0.29091856034845676,FALSE,0.01107176285838412,FALSE,FALSE,-0.019456688395009778,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,plant_nwsg,0.17930881670524468,-0.08267227909292377,0.44958915502119673,FALSE,0.1600274918658518,FALSE,FALSE,0.019281324839392877,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,obligate_grassland,stream_exclusion_and_buffers,0.15715695049857364,-0.23995353881576684,0.5478104512420466,FALSE,0.1380494881532145,FALSE,FALSE,0.01910746234535915,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,edge_and_shrub_habitat,0.0882379287068999,-0.17495090251405604,0.3511409924071806,FALSE,0.10658547516354414,FALSE,FALSE,-0.01834754645664423,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,stream_exclusion_and_buffers,0.12395857867199825,-0.20307379490288877,0.44077140468165604,FALSE,0.14224747710653984,FALSE,FALSE,-0.018288898434541595,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,eliminate_pesticides,0.2587538061102198,-0.09176659789709536,0.6227904403272698,FALSE,0.2405843701912453,FALSE,FALSE,0.01816943591897452,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,obligate_grassland,rotational_grazing,0.07277160931964707,-0.36034272673907947,0.5106611538974786,FALSE,0.09093464759348871,FALSE,FALSE,-0.018163038273841636,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,reduce_grazing_intensity,0.29499686613475895,-0.07205412784797534,0.660742055370108,FALSE,0.2778235865367612,FALSE,FALSE,0.017173279597997748,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,plant_nwsg,0.14298842138073653,-0.09632501649339498,0.40053567500859855,FALSE,0.1600274918658518,FALSE,FALSE,-0.01703907048511527,FALSE
abundance,abundance_pooled_bmp,outliers_removed,all_grassland,reduce_grazing_intensity,0.2609524409500526,-0.042049369291040965,0.5661023225381409,FALSE,0.2778235865367612,FALSE,FALSE,-0.016871145586708602,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,reduce_grazing_intensity,0.10333690417608211,-0.3689857520702671,0.5802051758742929,FALSE,0.08679575581665776,FALSE,FALSE,0.016541148359424357,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,plant_nwsg,0.18024997569685147,-0.01890870891463908,0.3848604636848038,FALSE,0.19674726137536241,FALSE,FALSE,-0.016497285678510942,FALSE
abundance,abundance_guild_bmp,great_plains_only,obligate_grassland,rotational_grazing,0.07451802933550891,-0.461131179103046,0.6055427183516614,FALSE,0.09093464759348871,FALSE,FALSE,-0.016416618257979798,FALSE
abundance,abundance_guild_bmp,great_plains_only,obligate_grassland,plant_nwsg,0.14377676357429237,-0.32370798732813666,0.6171954727539719,FALSE,0.1600274918658518,FALSE,FALSE,-0.016250728291559435,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,stream_exclusion_and_buffers,0.15412345339617964,-0.2746717343000821,0.5668263069602956,FALSE,0.1380494881532145,FALSE,FALSE,0.016073965242965144,FALSE
abundance,abundance_guild_bmp,outliers_removed,obligate_grassland,plant_nwsg,0.1443143786172392,-0.05182341767636353,0.35002097263534027,FALSE,0.1600274918658518,FALSE,FALSE,-0.015713113248612604,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,provide_overwintering_habitat,0.16285540425756012,-0.12412092790645535,0.4426100982252924,FALSE,0.14714332080949433,FALSE,FALSE,0.015712083448065794,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,provide_overwintering_habitat,0.1316934602521781,-0.14328768242113227,0.39490187973471524,FALSE,0.14714332080949433,FALSE,FALSE,-0.01544986055731623,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,rotational_grazing,0.1061987128885249,-0.3158456234676956,0.5406963544369966,FALSE,0.09093464759348871,FALSE,FALSE,0.015264065295036183,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,edge_and_shrub_habitat,0.0915505390822888,-0.16615124293656539,0.34169767117511524,FALSE,0.10658547516354414,FALSE,FALSE,-0.015034936081255335,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,edge_and_shrub_habitat,0.09172285558648008,-0.155948154185518,0.3381449012462413,FALSE,0.10658547516354414,FALSE,FALSE,-0.014862619577064057,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,plant_nwsg,0.17485557316011524,-0.07739959263840815,0.4451045794926993,FALSE,0.1600274918658518,FALSE,FALSE,0.01482808129426344,FALSE
abundance,abundance_pooled_bmp,great_plains_dropped,all_grassland,eliminate_pesticides,0.2552701491385657,-0.10934071984379903,0.6433057593569493,FALSE,0.2405843701912453,FALSE,FALSE,0.014685778947320427,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,remove_non_native_shrubs,0.11537822718538376,-0.17296467841784657,0.40163101700789355,FALSE,0.13005461413329983,FALSE,FALSE,-0.014676386947916065,FALSE
abundance,abundance_pooled_bmp,zero_variance_arm_removed,all_grassland,edge_and_shrub_habitat,-0.010446987232391257,-0.23042718979890264,0.20135989600065288,FALSE,-0.024983795815352275,FALSE,FALSE,0.014536808582961018,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,eliminate_pesticides,-0.04265867973614851,-0.405984028356875,0.3029906163617266,FALSE,-0.028204101437256032,FALSE,FALSE,-0.014454578298892476,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,manage_in_patches,0.30089114860935995,-0.0792995414736811,0.6852223659011027,FALSE,0.3153060531986798,FALSE,FALSE,-0.014414904589319877,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,rotational_grazing,0.07126703846074806,-0.4825378477654153,0.6349261336410896,FALSE,0.0853278044388131,FALSE,FALSE,-0.014060765978065048,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,prescribed_fire,-0.39651474504147244,-0.6603385417083782,-0.13512305655880102,TRUE,-0.38276572384377666,TRUE,FALSE,-0.013749021197695777,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,reduce_grazing_intensity,0.43256190864220156,-0.012629452437877674,0.8746212586730359,FALSE,0.4462089539470021,FALSE,FALSE,-0.013647045304800542,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,edge_and_shrub_habitat,-0.10205505651683294,-0.4013906535523287,0.198775421038878,FALSE,-0.11547503408705537,FALSE,FALSE,0.013419977570222424,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,edge_and_shrub_habitat,-0.12883071594794704,-0.4157972208693319,0.15767784260675574,FALSE,-0.11547503408705537,FALSE,FALSE,-0.013355681860891672,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,eliminate_pesticides,0.3208926601678983,-0.08634377015905895,0.7269483748906197,FALSE,0.30787891562693726,FALSE,FALSE,0.013013744540961047,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,rotational_grazing,0.034105177327308736,-0.3577450811725379,0.43779484357855186,FALSE,0.02163784617643498,FALSE,FALSE,0.012467331150873756,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,provide_overwintering_habitat,0.13476804408185183,-0.11851502222143248,0.3800051376461704,FALSE,0.14714332080949433,FALSE,FALSE,-0.012375276727642492,FALSE
abundance,abundance_pooled_bmp,outliers_removed,all_grassland,plant_nwsg,0.20892780984877715,0.033057962436613485,0.3942805448983309,TRUE,0.19674726137536241,FALSE,FALSE,0.012180548473414737,TRUE
abundance,abundance_guild_bmp,zero_variance_arm_removed,facultative_grassland,eliminate_pesticides,-0.016074224897868365,-0.4113177484475777,0.359873333639227,FALSE,-0.028204101437256032,FALSE,FALSE,0.012129876539387668,FALSE
abundance,abundance_guild_bmp,outliers_removed,facultative_grassland,plant_nwsg,0.36549224477863973,0.15610122333276982,0.583576880334003,TRUE,0.37755401014699946,TRUE,FALSE,-0.012061765368359734,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,prescribed_fire,0.28774483135496537,0.05290108142199986,0.5355169190505472,TRUE,0.2758485962985455,TRUE,FALSE,0.011896235056419846,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,edge_and_shrub_habitat,0.09478870816389895,-0.1746687561690602,0.3608294876378809,FALSE,0.10658547516354414,FALSE,FALSE,-0.011796766999645186,FALSE
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,eliminate_pesticides,0.31960028030926324,-0.09948953618320479,0.7391029323734294,FALSE,0.30787891562693726,FALSE,FALSE,0.011721364682325985,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,stream_exclusion_and_buffers,0.130555135575824,-0.17033048677654364,0.4188267930922013,FALSE,0.14224747710653984,FALSE,FALSE,-0.011692341530715855,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,rotational_grazing,0.00994772713340522,-0.38984041729410646,0.41271918918888634,FALSE,0.02163784617643498,FALSE,FALSE,-0.011690119043029759,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,eliminate_pesticides,-0.016534164799943213,-0.4156701034595969,0.36004920910841576,FALSE,-0.028204101437256032,FALSE,FALSE,0.01166993663731282,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,plant_nwsg,0.17121146636615175,-0.08894058949911769,0.43770250933925225,FALSE,0.1600274918658518,FALSE,FALSE,0.011183974500299954,FALSE
abundance,abundance_pooled_bmp,outliers_removed,all_grassland,eliminate_pesticides,0.22946628923254456,-0.06690715398389202,0.5210816696058365,FALSE,0.2405843701912453,FALSE,FALSE,-0.011118080958700732,FALSE
abundance,abundance_pooled_bmp,zero_variance_arm_removed,all_grassland,eliminate_pesticides,0.2296105004298905,-0.10740532163430258,0.5670746840207128,FALSE,0.2405843701912453,FALSE,FALSE,-0.010973869761354782,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,plant_nwsg,0.36670087885559177,0.10606982952482175,0.6331944043083192,TRUE,0.37755401014699946,TRUE,FALSE,-0.010853131291407692,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,eliminate_pesticides,0.2511117201567189,-0.11030966681270973,0.6100852219485788,FALSE,0.2405843701912453,FALSE,FALSE,0.010527349965473609,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,rotational_grazing,0.1012765804898969,-0.3046997947800477,0.5199204492479352,FALSE,0.09093464759348871,FALSE,FALSE,0.010341932896408196,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,remove_non_native_shrubs,0.14028279087660117,-0.17335660844881706,0.45914242374166864,FALSE,0.13005461413329983,FALSE,FALSE,0.010228176743301343,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,remove_non_native_shrubs,-0.03691083731211252,-0.33870899142734484,0.2666324865840539,FALSE,-0.026686247978411924,FALSE,FALSE,-0.010224589333700594,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,reduce_grazing_intensity,0.28765683174525103,-0.08136334535102183,0.6460704119222154,FALSE,0.2778235865367612,FALSE,FALSE,0.009833245208489827,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,rotational_grazing,0.10067361741971334,-0.3138388550713153,0.5233840134861737,FALSE,0.09093464759348871,FALSE,FALSE,0.00973896982622463,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,eliminate_pesticides,0.2502721467196135,-0.0807777138032955,0.5752934882568388,FALSE,0.2405843701912453,FALSE,FALSE,0.00968777652836822,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,plant_nwsg,0.3872397816068519,0.13472591799642897,0.6447135889888329,TRUE,0.37755401014699946,TRUE,FALSE,0.009685771459852444,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,reduce_grazing_intensity,0.0771298920246773,-0.4069539429711373,0.560310624645367,FALSE,0.08679575581665776,FALSE,FALSE,-0.009665863791980464,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,plant_nwsg,0.38704295007741274,0.12414917827393253,0.6600370432016993,TRUE,0.37755401014699946,TRUE,FALSE,0.009488939930413276,FALSE
abundance,abundance_pooled_bmp,outliers_removed,all_grassland,stream_exclusion_and_buffers,0.13279913298116885,-0.1645590731393023,0.4256378281953161,FALSE,0.14224747710653984,FALSE,FALSE,-0.009448344125370989,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,rotational_grazing,0.09432202833763861,-0.469552665681965,0.6830827262261444,FALSE,0.0853278044388131,FALSE,FALSE,0.00899422389882551,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,edge_and_shrub_habitat,-0.03393130257525041,-0.25052365644841407,0.17816110455682616,FALSE,-0.024983795815352275,FALSE,FALSE,-0.008947506759898138,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,prescribed_fire,6.2947532964417e-4,-0.1985275366133653,0.19904431862304053,FALSE,0.00952914611061775,FALSE,FALSE,-0.00889967078097358,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,reduce_grazing_intensity,0.2690626873172641,-0.09449144932464074,0.6203471840256883,FALSE,0.2778235865367612,FALSE,FALSE,-0.008760899219497076,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,eliminate_pesticides,0.31652526876860515,-0.09904223797596629,0.7323308488041194,FALSE,0.30787891562693726,FALSE,FALSE,0.008646353141667895,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,plant_nwsg,0.18828205314521185,-0.0219652865584063,0.4081347619249447,FALSE,0.19674726137536241,FALSE,FALSE,-0.008465208230150567,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,prescribed_fire,-0.3743495513357756,-0.644821351058164,-0.09793494604534868,TRUE,-0.38276572384377666,TRUE,FALSE,0.008416172508001085,FALSE
abundance,abundance_pooled_bmp,zero_variance_arm_removed,all_grassland,install_nest_boxes,0.04087383730998667,-0.575531013644847,0.6286207725933267,FALSE,0.04884044402449103,FALSE,FALSE,-0.00796660671450436,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,provide_overwintering_habitat,0.15490220707011426,-0.13199708753263098,0.43864516932236636,FALSE,0.14714332080949433,FALSE,FALSE,0.007758886260619935,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,eliminate_pesticides,0.30013353451794644,-0.1064259365318812,0.7027175391615793,FALSE,0.30787891562693726,FALSE,FALSE,-0.007745381108990812,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,manage_in_patches,0.038929768662065226,-0.30496656790563886,0.38129199229812455,FALSE,0.04636049628585737,FALSE,FALSE,-0.007430727623792141,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,plant_nwsg,0.2041469177836086,-0.005843632924236525,0.4302461560558073,FALSE,0.19674726137536241,FALSE,FALSE,0.007399656408246191,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,install_nest_boxes,0.041470963451942115,-0.49871418816945534,0.5698134646780234,FALSE,0.04884044402449103,FALSE,FALSE,-0.007369480572548916,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,facultative_grassland,eliminate_pesticides,-0.035559266861151656,-0.4339188415995594,0.3617729179196609,FALSE,-0.028204101437256032,FALSE,FALSE,-0.007355165423895624,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,eliminate_pesticides,0.24789474220178287,-0.11435794735646594,0.6117831842839496,FALSE,0.2405843701912453,FALSE,FALSE,0.00731037201053758,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,stream_exclusion_and_buffers,0.13496775874474048,-0.18899215477249012,0.45559856676830673,FALSE,0.14224747710653984,FALSE,FALSE,-0.007279718361799359,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,edge_and_shrub_habitat,-0.032169090021444045,-0.23631181805379362,0.1659391973010873,FALSE,-0.024983795815352275,FALSE,FALSE,-0.0071852942060917704,FALSE
abundance,abundance_guild_bmp,paper_floor_two,obligate_grassland,plant_nwsg,0.16697851499698319,-0.07727313302235682,0.4333186655301811,FALSE,0.1600274918658518,FALSE,FALSE,0.006951023131131384,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,plant_nwsg,0.20368003599507606,-0.005783790017945915,0.42888508964436434,FALSE,0.19674726137536241,FALSE,FALSE,0.006932774619713644,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,provide_overwintering_habitat,0.4598180744218643,0.03319643632184504,0.8999875233851763,TRUE,0.4529168688949517,TRUE,FALSE,0.0069012055269125905,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,remove_non_native_shrubs,0.12319855210548314,-0.18726555546737828,0.4314395341307567,FALSE,0.13005461413329983,FALSE,FALSE,-0.0068560620278166895,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,rotational_grazing,0.01489187110789519,-0.3766038806913026,0.4139544687321781,FALSE,0.02163784617643498,FALSE,FALSE,-0.00674597506853979,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,stream_exclusion_and_buffers,0.13552460609095596,-0.18088794414426018,0.44354230362564334,FALSE,0.14224747710653984,FALSE,FALSE,-0.006722871015583887,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,rotational_grazing,0.028288766094700216,-0.3775035998966999,0.4430589108868449,FALSE,0.02163784617643498,FALSE,FALSE,0.006650919918265236,FALSE
abundance,abundance_pooled_bmp,zero_variance_arm_removed,all_grassland,provide_overwintering_habitat,0.14055130795788295,-0.13633709520460163,0.40929014975059785,FALSE,0.14714332080949433,FALSE,FALSE,-0.006592012851611373,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,rotational_grazing,0.015227378030211446,-0.3462699920088264,0.392655933741912,FALSE,0.02163784617643498,FALSE,FALSE,-0.006410468146223534,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,rotational_grazing,0.0791439034590305,-0.48028397592324235,0.6386260233062663,FALSE,0.0853278044388131,FALSE,FALSE,-0.006183900979782608,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,prescribed_fire,0.003634073742926575,-0.2041426206959809,0.21277002023470268,FALSE,0.00952914611061775,FALSE,FALSE,-0.005895072367691175,FALSE
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,plant_nwsg,0.16582535227666356,-0.09279128776857337,0.4410665961215853,FALSE,0.1600274918658518,FALSE,FALSE,0.0057978604108117615,FALSE
abundance,abundance_pooled_bmp,paper_floor_two,all_grassland,eliminate_pesticides,0.246374332052742,-0.12181508953444772,0.6110782716573959,FALSE,0.2405843701912453,FALSE,FALSE,0.0057899618614967174,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,remove_non_native_shrubs,-0.020973410712203606,-0.3507298221328962,0.3188278939785317,FALSE,-0.026686247978411924,FALSE,FALSE,0.005712837266208318,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,stream_exclusion_and_buffers,0.13661440043600426,-0.19034753119013603,0.44789353782070734,FALSE,0.14224747710653984,FALSE,FALSE,-0.005633076670535586,FALSE
abundance,abundance_pooled_bmp,zero_variance_arm_removed,all_grassland,prescribed_fire,0.003932616507212185,-0.1983588798853563,0.214361385069191,FALSE,0.00952914611061775,FALSE,FALSE,-0.0055965296034055645,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,install_nest_boxes,0.054392308592627635,-0.5963990216720239,0.698395013476561,FALSE,0.04884044402449103,FALSE,FALSE,0.005551864568136604,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,manage_in_patches,0.040820824820957606,-0.32346354691191825,0.3994181030704409,FALSE,0.04636049628585737,FALSE,FALSE,-0.0055396714648997605,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,remove_non_native_shrubs,0.13538013016002437,-0.17877197921065968,0.4534523697299068,FALSE,0.13005461413329983,FALSE,FALSE,0.005325516026724542,FALSE
